area,rooms,floor,total_floors,year_built,building_age,district,metro_distance_km,has_parking,has_elevator,has_renovation,is_new_building,school_distance_km,park_distance_km,hospital_distance_km,price
24.6,1,2,8,2017,7,Юг,1.4,1,1,1,1,2.4,7.59,8.88,4311000
51.2,2,13,13,2008,16,Север,8.34,1,1,1,0,4.4,1.79,6.26,12636000
80.0,3,20,28,1974,50,Юг,21.21,0,1,1,0,0.49,6.55,3.96,12267000
45.0,2,2,2,1979,45,Запад,1.33,1,0,0,0,4.12,2.05,6.73,14827000
68.3,2,20,24,1995,29,Восток,1.59,0,1,1,0,2.9,3.5,1.97,13018000
79.7,3,11,17,1982,42,Центр,1.71,0,1,0,0,0.26,5.27,4.69,35357000
58.1,2,22,24,1963,61,Север,13.16,0,1,1,0,4.52,1.36,5.17,15037000
71.4,2,15,23,2014,10,Север,2.78,0,1,0,1,0.29,5.92,1.23,17724000
45.4,2,11,18,1962,62,Север,2.34,1,1,1,0,2.62,5.55,0.53,11754000
61.4,2,23,25,2015,9,Юг,7.74,0,1,0,1,0.34,4.39,7.55,9870000
85.1,3,3,7,1979,45,Север,6.14,1,1,1,0,0.45,4.57,5.44,22992000
71.0,2,3,9,2022,2,Север,0.5,0,1,0,1,4.45,0.94,3.46,18396000
52.7,2,12,15,2004,20,Запад,0.68,0,1,1,0,3.85,3.54,4.48,17681000
72.9,2,24,28,2011,13,Север,8.24,1,1,1,1,1.07,0.78,9.59,17710000
88.8,3,5,7,1974,50,Запад,5.01,1,1,0,0,3.14,2.53,3.97,29861000
29.4,1,20,28,2017,7,Центр,10.62,1,1,0,1,3.99,7.21,1.21,13780000
106.0,4,7,16,2016,8,Восток,9.08,1,1,0,1,4.46,4.64,4.74,21107000
58.3,2,7,15,2007,17,Юг,0.3,1,1,1,0,2.39,5.97,6.55,10176000
79.1,3,13,19,2000,24,Восток,5.25,0,1,1,0,4.5,4.63,0.32,15465000
107.7,4,9,18,2010,14,Восток,4.28,1,1,0,1,2.59,1.63,3.46,21714000
38.5,1,21,22,1960,64,Север,0.9,0,1,1,0,3.47,4.8,4.06,10591000
50.2,2,13,19,2004,20,Пригород,56.54,0,1,1,0,4.9,6.07,4.74,5228000
59.4,2,12,18,2016,8,Восток,13.08,0,1,1,1,1.26,1.19,3.16,11955000
48.7,2,13,17,1991,33,Восток,2.09,0,1,1,0,0.93,6.55,6.74,9180000
133.5,4,24,30,1974,50,Центр,0.89,0,1,1,0,1.78,4.49,9.46,61095000
47.3,2,10,12,1995,29,Север,0.3,1,1,0,0,0.91,0.13,9.16,11724000
53.4,2,1,4,2010,14,Север,2.82,1,0,0,1,1.49,4.21,6.71,13563000
72.4,2,8,8,1974,50,Север,7.03,0,1,1,0,3.74,3.23,5.17,18416000
41.2,1,22,27,1983,41,Восток,4.37,0,1,0,0,2.44,2.44,8.29,8883000
56.9,2,16,19,1979,45,Восток,27.86,0,1,0,0,1.94,6.19,8.39,11937000
75.7,3,13,13,2014,10,Восток,0.46,0,1,0,1,1.91,7.21,8.33,15810000
58.4,2,3,4,1968,56,Юг,7.16,1,0,0,0,1.05,6.12,1.75,10307000
64.2,2,3,5,2008,16,Юг,15.63,0,1,0,0,2.29,6.79,0.45,10376000
54.0,2,24,30,1992,32,Юг,5.24,0,1,1,0,3.16,7.28,9.84,9257000
36.4,1,5,12,2012,12,Пригород,15.13,1,1,1,1,0.78,7.31,9.6,3773000
75.8,3,11,17,2022,2,Центр,0.83,1,1,1,1,4.87,1.01,5.73,34573000
134.6,4,7,10,1975,49,Запад,3.13,1,1,0,0,2.27,3.71,9.93,45927000
67.2,2,21,21,1989,35,Центр,10.14,1,1,0,0,4.75,0.1,7.75,28862000
73.0,2,24,30,2014,10,Восток,19.42,0,1,0,1,0.76,4.1,5.27,14926000
88.0,3,10,13,1986,38,Пригород,57.71,0,1,0,0,3.86,7.4,4.02,7310000
40.1,1,10,12,1983,41,Запад,13.98,1,1,0,0,3.13,1.67,6.01,13115000
131.8,4,20,28,2015,9,Пригород,30.82,1,1,1,1,4.12,5.15,5.25,13216000
72.3,2,2,11,2023,1,Центр,7.09,0,1,0,1,3.04,5.19,9.94,32845000
128.1,4,3,6,2002,22,Пригород,59.18,0,1,1,0,4.82,1.37,5.01,12274000
49.7,2,8,11,1987,37,Север,3.45,1,1,1,0,3.17,1.98,8.39,12834000
138.0,5,11,19,1994,30,Запад,2.41,0,1,1,0,3.94,3.75,8.17,42594000
90.9,3,13,14,1981,43,Восток,6.33,0,1,1,0,4.4,1.59,0.9,17207000
83.2,3,7,11,2012,12,Север,1.66,0,1,0,1,3.6,4.72,1.05,22193000
73.2,2,13,16,2013,11,Север,0.3,0,1,1,1,2.67,3.93,6.67,19295000
60.4,2,2,10,2018,6,Север,23.33,0,1,0,1,1.44,4.2,2.74,16700000
107.8,4,6,10,1963,61,Юг,20.8,0,1,1,0,4.29,1.16,6.64,18399000
70.5,2,9,17,2002,22,Восток,1.42,1,1,1,0,2.45,4.19,1.62,13401000
30.4,1,20,28,1983,41,Север,4.19,0,1,0,0,3.14,0.49,4.09,7867000
42.7,1,2,3,1990,34,Восток,14.22,0,0,0,0,0.49,7.06,1.2,8792000
61.9,2,18,26,2013,11,Юг,8.65,0,1,1,1,2.54,2.81,2.96,9614000
75.5,3,16,18,1982,42,Север,4.02,1,1,1,0,3.52,6.87,1.07,19876000
65.2,2,12,15,2006,18,Север,10.91,0,1,1,0,2.96,5.64,9.71,16105000
108.6,4,7,7,2007,17,Запад,18.19,0,1,0,0,2.3,6.15,4.07,35981000
30.6,1,7,7,2021,3,Запад,20.85,1,1,0,1,1.19,2.58,9.03,10356000
70.6,2,17,17,2013,11,Юг,3.81,0,1,1,1,1.62,1.9,9.72,12352000
32.2,1,13,21,2014,10,Запад,1.53,0,1,1,1,3.53,3.31,9.11,11116000
90.4,3,11,18,2001,23,Восток,19.52,0,1,0,0,1.2,0.29,4.66,18080000
64.2,2,6,10,1982,42,Юг,0.78,1,1,0,0,3.15,7.36,7.83,11167000
78.9,3,23,27,1995,29,Запад,10.23,1,1,0,0,2.99,3.16,1.71,26497000
47.2,2,14,22,2002,22,Восток,1.21,1,1,1,0,4.86,7.91,1.13,8919000
111.3,4,6,8,2008,16,Север,3.95,0,1,0,0,0.4,6.12,8.79,28774000
101.2,3,6,8,2005,19,Пригород,33.52,1,1,0,0,0.63,0.74,0.5,7580000
84.2,3,2,8,1993,31,Восток,1.38,0,1,0,0,2.58,5.32,9.73,16923000
63.3,2,22,30,1986,38,Юг,20.48,1,1,1,0,2.68,2.24,6.79,9272000
84.1,3,20,25,1981,43,Восток,0.3,1,1,0,0,0.3,2.03,4.31,17297000
50.3,2,15,16,2009,15,Центр,6.73,0,1,0,0,4.15,2.13,1.59,23644000
93.9,3,17,17,2006,18,Восток,17.22,1,1,0,0,2.52,7.34,7.29,18978000
129.0,4,8,9,2008,16,Пригород,29.26,0,1,1,0,1.8,4.05,5.72,12259000
102.3,3,5,5,1992,32,Восток,9.75,0,1,1,0,1.66,5.39,7.17,21335000
49.8,2,17,26,1986,38,Юг,2.33,1,1,1,0,4.32,2.32,4.3,8279000
77.1,3,20,29,2012,12,Пригород,49.14,0,1,1,1,1.06,4.23,0.85,6364000
39.8,1,1,9,2013,11,Запад,6.59,0,1,1,1,0.89,2.87,3.29,13114000
83.8,3,22,30,1997,27,Запад,2.86,0,1,1,0,1.14,2.64,3.29,26947000
79.9,3,18,25,2005,19,Восток,4.09,1,1,1,0,3.16,2.05,0.29,15886000
31.6,1,15,21,1992,32,Север,9.37,0,1,0,0,4.07,3.33,0.29,8254000
41.9,1,5,7,2009,15,Юг,18.92,0,1,1,0,1.72,5.31,3.44,6930000
59.5,2,7,14,2016,8,Пригород,20.88,1,1,1,1,0.95,1.85,7.33,5176000
59.1,2,18,19,2009,15,Север,6.78,0,1,0,0,1.13,7.73,6.32,14061000
41.1,1,6,7,2000,24,Запад,2.34,0,1,0,0,3.13,1.08,2.54,13464000
77.9,3,22,30,1997,27,Юг,12.93,1,1,0,0,1.31,3.89,6.11,12942000
73.7,2,21,23,2006,18,Север,0.58,0,1,1,0,4.4,0.77,6.54,18883000
61.7,2,5,11,2008,16,Юг,9.34,1,1,1,0,0.61,0.28,5.32,10898000
49.3,2,19,19,2002,22,Север,1.54,0,1,1,0,0.26,7.39,5.31,13768000
101.4,3,10,17,2005,19,Юг,7.26,1,1,1,0,0.53,6.5,3.82,16938000
129.3,4,15,21,1972,52,Центр,5.42,1,1,0,0,4.24,5.58,1.41,58774000
55.0,2,10,13,2021,3,Восток,11.25,0,1,0,1,3.29,6.94,3.98,11001000
52.2,2,16,20,2013,11,Восток,11.19,0,1,1,1,4.79,6.44,3.58,10860000
81.2,3,12,21,1992,32,Восток,5.84,1,1,0,0,1.75,5.21,6.0,15397000
57.8,2,18,18,2003,21,Запад,17.71,0,1,1,0,1.14,6.79,8.59,18442000
63.1,2,23,26,1966,58,Юг,7.1,0,1,1,0,2.85,3.19,3.88,10255000
89.6,3,1,1,1965,59,Пригород,56.29,1,0,0,0,2.74,4.47,7.16,6752000
31.1,1,16,16,1985,39,Запад,6.33,1,1,1,0,3.0,6.23,8.16,10228000
113.0,4,22,30,2009,15,Центр,2.12,1,1,0,0,1.8,0.77,2.28,49372000
68.7,2,6,6,2016,8,Центр,0.75,0,1,1,1,0.13,6.88,9.04,31146000
56.6,2,3,9,2002,22,Восток,6.3,0,1,0,0,0.27,1.34,0.89,9977000
64.3,2,2,8,2001,23,Восток,1.21,1,1,1,0,3.35,6.93,9.04,12694000
65.7,2,2,5,1994,30,Восток,16.3,1,1,1,0,2.66,2.56,1.8,12854000
33.4,1,13,14,1980,44,Запад,9.01,1,1,0,0,4.12,2.68,3.5,10796000
121.3,4,9,11,1975,49,Север,40.46,1,1,0,0,1.57,0.68,6.13,32715000
67.8,2,16,23,2012,12,Восток,0.77,1,1,0,1,4.1,7.1,9.08,12939000
79.6,3,5,12,2020,4,Восток,2.2,0,1,0,1,2.18,1.48,2.71,15993000
97.6,3,23,28,1997,27,Пригород,54.47,1,1,0,0,0.57,5.08,7.68,8436000
44.3,1,21,30,2007,17,Запад,4.02,0,1,1,0,4.89,5.19,7.16,15400000
80.6,3,7,15,2019,5,Юг,5.02,0,1,1,1,2.61,2.32,1.77,13630000
59.9,2,13,21,1972,52,Север,15.77,0,1,1,0,3.18,7.89,4.9,15929000
93.6,3,20,23,2012,12,Север,5.9,1,1,0,1,3.39,0.61,4.92,24931000
28.5,1,24,24,2005,19,Юг,1.72,1,1,0,0,1.88,4.9,3.19,5109000
64.1,2,13,13,2004,20,Юг,17.81,0,1,0,0,3.76,3.89,7.84,10924000
52.4,2,7,16,1988,36,Пригород,16.4,0,1,0,0,4.36,2.04,9.27,4272000
79.3,3,10,14,2008,16,Запад,18.06,0,1,0,0,2.0,1.39,7.22,26528000
80.5,3,15,16,2014,10,Запад,0.41,1,1,1,1,3.32,5.92,9.73,26840000
50.2,2,21,26,1975,49,Юг,8.77,1,1,1,0,3.81,7.34,0.69,7214000
50.2,2,6,12,2001,23,Восток,0.6,0,1,0,0,1.03,0.95,0.56,9175000
63.8,2,5,5,1973,51,Север,9.8,1,1,1,0,1.73,1.63,8.96,17032000
46.6,2,23,28,2017,7,Центр,0.3,0,1,1,1,0.63,7.89,9.0,21815000
93.4,3,2,9,2000,24,Центр,5.54,0,1,1,0,3.05,0.22,1.25,41927000
57.5,2,21,25,2014,10,Пригород,35.97,0,1,1,1,4.02,4.12,3.7,5518000
20.8,1,15,21,1992,32,Запад,0.78,1,1,0,0,3.09,4.18,8.39,6876000
57.4,2,16,25,1976,48,Север,9.82,0,1,1,0,0.98,2.18,1.46,14929000
44.0,1,19,24,1965,59,Запад,5.38,1,1,0,0,2.78,5.34,2.82,14421000
34.7,1,9,12,1987,37,Север,1.7,0,1,1,0,4.19,7.57,6.87,9013000
40.7,1,22,28,1985,39,Центр,0.3,0,1,0,0,1.58,3.66,9.82,18486000
69.7,2,19,28,2002,22,Восток,4.33,0,1,0,0,4.18,6.02,8.01,13505000
113.5,4,7,15,1962,62,Центр,0.3,0,1,0,0,3.94,5.2,7.82,52791000
75.6,3,4,13,2000,24,Юг,0.79,0,1,0,0,0.21,3.84,3.56,12194000
52.3,2,3,12,1993,31,Запад,2.49,1,1,1,0,1.27,0.49,6.68,18258000
80.0,3,24,30,2003,21,Восток,7.96,0,1,1,0,2.76,5.96,1.31,15661000
55.5,2,20,24,2009,15,Пригород,38.85,1,1,1,0,3.62,2.97,9.92,5011000
50.5,2,11,17,2006,18,Юг,0.57,0,1,0,0,4.41,1.87,4.91,8288000
42.0,1,1,3,2023,1,Восток,27.64,0,0,0,1,3.24,7.59,6.46,8429000
33.1,1,6,7,1978,46,Север,17.45,0,1,1,0,1.96,6.21,8.79,8444000
57.1,2,11,15,1995,29,Север,2.4,1,1,0,0,1.0,7.7,0.21,14561000
71.0,2,1,4,1995,29,Юг,1.04,0,0,1,0,3.82,2.12,9.76,12412000
64.2,2,21,25,1995,29,Пригород,57.41,0,1,1,0,1.11,6.7,3.72,6267000
56.5,2,7,14,2007,17,Юг,4.95,1,1,0,0,3.51,4.9,3.53,9090000
45.7,2,6,9,1999,25,Восток,2.98,0,1,1,0,0.99,7.85,1.62,9370000
85.1,3,14,22,2000,24,Юг,5.39,1,1,1,0,0.55,7.58,8.61,15373000
39.4,1,2,8,1996,28,Восток,11.85,0,1,0,0,1.33,7.79,8.73,7133000
91.0,3,4,13,2023,1,Центр,0.55,1,1,0,1,1.5,7.62,0.4,40009000
44.7,1,11,17,2020,4,Восток,11.67,0,1,1,1,3.27,0.16,0.75,9363000
49.4,2,15,22,1989,35,Пригород,48.73,1,1,0,0,0.89,5.95,9.2,4568000
37.1,1,18,23,1974,50,Запад,6.2,0,1,1,0,4.66,2.25,1.4,12909000
54.6,2,1,8,2016,8,Юг,16.07,0,1,1,1,2.82,5.67,6.29,9193000
98.5,3,3,5,2023,1,Запад,1.13,0,1,0,1,2.51,7.85,6.27,31931000
82.0,3,3,12,1988,36,Восток,7.24,0,1,1,0,2.23,0.41,8.72,17231000
98.6,3,7,16,1991,33,Центр,1.79,1,1,1,0,2.88,4.58,5.81,43340000
82.2,3,1,1,2021,3,Восток,4.39,0,0,1,1,0.21,5.91,4.45,16107000
42.9,1,11,16,2010,14,Юг,2.33,0,1,0,1,4.95,2.1,9.75,7491000
58.4,2,6,6,1988,36,Север,3.73,0,1,1,0,2.83,1.88,2.44,15546000
48.8,2,20,28,2003,21,Юг,0.92,0,1,1,0,0.27,0.58,2.77,7976000
113.5,4,3,4,2021,3,Юг,2.32,0,0,1,1,2.99,0.84,1.03,19569000
41.3,1,19,20,2014,10,Пригород,27.24,0,1,1,1,2.24,5.29,9.76,3675000
95.3,3,2,8,2011,13,Запад,10.2,1,1,0,1,0.22,4.09,7.12,29711000
95.3,3,18,19,2011,13,Север,0.4,1,1,1,1,4.63,0.34,0.32,24377000
138.6,5,12,21,1981,43,Запад,8.43,0,1,0,0,0.15,7.76,7.1,43206000
56.6,2,10,17,2015,9,Пригород,24.96,1,1,0,1,2.93,5.28,4.16,4907000
88.7,3,5,10,1987,37,Пригород,18.68,0,1,0,0,4.81,4.17,9.68,7321000
166.1,6,9,15,2020,4,Восток,2.86,0,1,1,1,1.26,2.25,2.92,34076000
52.1,2,2,8,1992,32,Юг,2.03,0,1,1,0,1.35,5.3,7.16,8976000
36.1,1,2,7,2017,7,Восток,6.42,0,1,1,1,0.1,2.98,6.35,7678000
31.4,1,6,15,1986,38,Восток,3.54,0,1,1,0,0.43,5.65,0.32,5943000
88.7,3,10,18,2000,24,Центр,10.14,1,1,1,0,0.32,5.49,8.88,40059000
31.4,1,18,26,1974,50,Юг,26.49,1,1,0,0,4.13,0.83,1.57,5007000
57.5,2,12,18,2007,17,Запад,4.69,0,1,1,0,4.2,7.28,6.7,18545000
79.4,3,4,12,2016,8,Юг,12.68,0,1,1,1,3.66,3.95,7.8,13233000
71.8,2,22,30,2010,14,Юг,0.3,1,1,1,1,1.83,3.2,6.38,13454000
79.1,3,21,23,2001,23,Юг,6.35,0,1,1,0,4.12,7.65,1.15,13657000
72.9,2,17,19,1966,58,Центр,4.08,1,1,0,0,2.74,3.56,9.76,32666000
111.2,4,15,15,2020,4,Север,1.96,0,1,1,1,1.59,5.8,2.52,30123000
45.6,2,6,10,2009,15,Север,0.5,0,1,0,0,2.24,5.28,6.35,12137000
50.9,2,16,19,2011,13,Север,1.36,0,1,0,1,0.42,1.4,8.01,13226000
49.0,2,17,18,2014,10,Центр,1.75,1,1,0,1,4.73,7.93,9.4,22464000
93.0,3,3,11,2011,13,Пригород,37.79,1,1,1,1,3.13,3.76,6.12,8284000
95.6,3,10,12,1996,28,Восток,3.84,0,1,0,0,3.68,3.22,2.74,21463000
79.9,3,5,12,2011,13,Север,4.64,1,1,1,1,3.42,7.36,8.4,21769000
107.1,4,14,19,2006,18,Север,5.08,0,1,0,0,3.37,4.28,1.8,27378000
41.6,1,21,25,2016,8,Север,11.74,0,1,1,1,0.18,5.67,0.42,11149000
129.9,4,13,13,2014,10,Восток,0.89,1,1,1,1,2.67,6.79,9.1,26383000
122.6,4,6,9,1965,59,Восток,11.72,0,1,0,0,4.13,1.96,5.84,24536000
89.5,3,12,14,1993,31,Пригород,45.99,0,1,0,0,0.32,1.44,0.88,8397000
136.0,5,8,8,1964,60,Восток,10.83,0,1,1,0,4.79,0.64,5.88,25890000
34.4,1,5,9,1973,51,Пригород,48.05,1,1,1,0,2.18,7.19,1.62,2985000
54.1,2,15,20,2004,20,Пригород,36.18,1,1,0,0,1.52,1.68,0.51,5485000
49.7,2,16,17,2017,7,Запад,1.9,1,1,1,1,2.71,2.53,1.34,16555000
89.0,3,1,3,1975,49,Пригород,39.15,0,0,1,0,4.03,2.36,7.8,7626000
43.8,1,16,21,1997,27,Запад,25.36,1,1,0,0,2.43,2.51,7.61,14364000
90.3,3,5,8,2019,5,Юг,7.1,0,1,0,1,3.26,5.38,6.12,14934000
115.4,4,3,11,2015,9,Север,0.3,1,1,0,1,2.55,7.64,2.25,31053000
88.1,3,20,24,2000,24,Пригород,17.69,0,1,0,0,3.19,2.7,7.44,7656000
74.7,2,15,18,2013,11,Пригород,59.68,0,1,1,1,0.78,3.32,4.2,6801000
44.9,1,13,14,2001,23,Юг,0.6,0,1,0,0,0.29,6.19,5.21,7358000
47.5,2,24,29,1980,44,Юг,0.38,1,1,1,0,0.77,3.52,9.0,8977000
109.9,4,16,25,1976,48,Север,3.48,1,1,1,0,1.5,7.42,4.69,29257000
91.1,3,23,24,1982,42,Центр,10.45,0,1,0,0,1.34,4.08,6.34,41630000
65.7,2,11,17,1991,33,Север,3.07,0,1,1,0,3.11,2.85,9.63,17524000
56.4,2,21,23,2020,4,Запад,4.22,1,1,1,1,2.33,7.78,4.62,18395000
29.7,1,2,10,2014,10,Юг,8.04,0,1,1,1,0.29,3.46,5.7,5459000
43.5,1,22,26,1996,28,Север,0.3,1,1,1,0,0.27,1.93,5.93,11305000
143.2,5,6,13,1999,25,Пригород,55.4,1,1,0,0,0.54,1.5,2.56,14648000
40.0,1,6,11,1986,38,Восток,5.86,0,1,1,0,1.83,7.96,7.42,7773000
71.9,2,14,23,2009,15,Юг,5.03,0,1,1,0,0.13,6.05,7.32,12654000
99.8,3,11,18,2014,10,Запад,15.77,0,1,1,1,2.52,3.33,2.29,33126000
40.4,1,8,10,1985,39,Пригород,57.89,0,1,1,0,1.87,6.63,0.33,3679000
71.8,2,8,10,1965,59,Пригород,34.05,0,1,1,0,2.82,4.42,9.99,5699000
97.0,3,1,5,2005,19,Восток,1.51,1,1,0,0,3.63,2.61,5.9,18333000
67.0,2,21,30,2003,21,Восток,13.53,0,1,1,0,1.33,5.97,1.97,14156000
210.1,6,7,9,1994,30,Юг,4.13,0,1,0,0,0.87,5.99,2.98,33386000
34.2,1,6,13,2006,18,Запад,21.93,1,1,1,0,1.46,4.05,6.25,11620000
101.8,3,21,30,2002,22,Восток,23.95,1,1,1,0,0.11,0.46,1.55,22552000
62.2,2,8,15,1985,39,Север,0.98,1,1,1,0,0.69,0.71,0.57,16537000
90.8,3,19,20,1994,30,Запад,25.09,0,1,1,0,3.78,6.33,8.03,32041000
79.6,3,22,25,1995,29,Север,3.67,1,1,1,0,1.19,6.61,7.22,21250000
49.7,2,21,30,2018,6,Центр,3.12,1,1,1,1,4.97,5.46,3.23,22550000
73.1,2,24,24,2022,2,Центр,0.3,0,1,1,1,0.92,6.73,0.77,33251000
31.7,1,20,23,2018,6,Запад,17.58,0,1,1,1,3.96,5.78,4.97,10394000
84.9,3,8,11,2010,14,Пригород,43.87,0,1,0,1,3.55,7.19,2.91,7564000
75.1,3,14,23,2004,20,Восток,8.25,1,1,0,0,1.68,1.29,4.1,14516000
86.1,3,18,26,2009,15,Пригород,55.6,0,1,1,0,1.72,3.16,2.88,8026000
101.8,3,16,18,2021,3,Север,5.68,1,1,0,1,2.86,3.77,1.92,28730000
77.3,3,9,10,1985,39,Север,4.23,1,1,0,0,4.28,2.45,3.99,21179000
70.8,2,15,23,2001,23,Восток,16.09,0,1,1,0,1.99,5.83,9.66,14122000
46.9,2,10,18,2009,15,Север,10.85,0,1,0,0,0.4,7.31,2.81,12451000
50.2,2,22,22,2008,16,Запад,23.8,0,1,0,0,1.93,3.36,3.49,16474000
107.2,4,16,21,1985,39,Восток,22.52,0,1,1,0,1.12,7.54,3.43,22558000
118.5,4,4,13,2004,20,Запад,3.85,1,1,0,0,4.7,4.18,4.91,36958000
60.6,2,20,27,2014,10,Восток,4.74,1,1,0,1,3.52,4.23,8.47,13067000
67.9,2,13,15,1998,26,Юг,2.37,0,1,1,0,0.35,4.84,4.14,11223000
46.4,2,22,30,2014,10,Запад,8.65,1,1,1,1,1.54,2.22,8.1,15159000
106.6,4,5,6,1991,33,Центр,1.36,0,1,0,0,0.35,3.13,1.33,46323000
87.0,3,22,27,2021,3,Юг,12.34,0,1,0,1,4.17,4.47,8.97,14892000
145.0,5,7,7,2001,23,Восток,1.04,0,1,1,0,4.54,7.54,2.02,27781000
46.9,2,23,29,2004,20,Центр,0.37,0,1,1,0,0.65,5.18,0.58,21783000
57.3,2,9,11,1964,60,Пригород,24.2,1,1,0,0,2.26,2.73,1.75,5431000
73.2,2,8,14,1981,43,Центр,0.3,1,1,1,0,4.67,0.18,2.07,32307000
86.4,3,16,19,2006,18,Юг,7.74,0,1,0,0,0.81,7.86,5.18,14011000
61.2,2,6,14,1995,29,Пригород,21.63,0,1,1,0,1.53,3.99,4.61,5288000
47.0,2,16,20,2000,24,Запад,1.39,0,1,1,0,1.59,7.51,7.22,15003000
94.9,3,6,8,1968,56,Запад,0.3,0,1,1,0,0.25,4.44,0.7,31011000
89.0,3,14,21,2016,8,Запад,12.19,1,1,1,1,0.28,4.88,5.08,28586000
46.2,2,21,26,2013,11,Север,13.38,1,1,1,1,4.77,5.72,3.46,12564000
114.7,4,1,2,1982,42,Запад,1.41,1,0,0,0,2.9,2.64,6.38,37197000
106.5,4,9,11,2006,18,Юг,10.76,0,1,0,0,1.6,5.62,0.63,18593000
70.4,2,24,30,2015,9,Центр,1.71,0,1,1,1,1.96,4.26,0.54,32214000
68.8,2,13,22,2006,18,Восток,2.19,0,1,0,0,3.6,5.41,4.39,12440000
83.2,3,19,25,1989,35,Пригород,42.96,0,1,1,0,1.9,6.7,8.15,7902000
47.2,2,17,26,2007,17,Юг,1.57,0,1,1,0,1.22,1.56,6.78,7343000
67.5,2,11,16,1983,41,Восток,11.31,0,1,1,0,0.6,4.95,0.36,12838000
28.2,1,8,8,1989,35,Север,0.39,0,1,1,0,3.67,0.51,1.95,7501000
94.7,3,23,30,1985,39,Восток,25.58,1,1,0,0,0.98,0.91,2.42,18841000
35.7,1,5,7,2002,22,Восток,0.6,1,1,0,0,0.44,5.43,4.35,6959000
121.7,4,10,14,1974,50,Север,6.93,0,1,1,0,2.19,0.66,5.95,29457000
58.4,2,7,13,2020,4,Запад,18.6,1,1,0,1,0.29,4.8,2.32,19912000
61.3,2,10,16,1990,34,Пригород,15.54,0,1,1,0,4.83,1.84,3.95,5719000
51.9,2,4,6,1983,41,Север,5.52,0,1,1,0,3.17,2.5,5.92,13028000
59.4,2,9,12,1999,25,Запад,3.45,1,1,1,0,0.85,1.12,3.96,18996000
117.6,4,14,23,1987,37,Север,6.95,0,1,0,0,0.95,2.06,1.6,31760000
24.7,1,2,8,2001,23,Север,2.04,1,1,1,0,2.89,6.59,5.02,6494000
111.1,4,9,16,1991,33,Юг,0.54,0,1,0,0,1.85,5.15,3.38,17572000
76.3,3,21,22,1977,47,Юг,7.87,0,1,1,0,3.89,7.6,8.67,12453000
41.1,1,1,9,1986,38,Юг,4.31,0,1,1,0,2.77,0.49,7.8,7652000
43.4,1,23,29,1996,28,Центр,2.92,1,1,0,0,2.22,6.36,2.06,20058000
130.4,4,10,17,1964,60,Север,1.89,1,1,1,0,4.82,5.62,1.7,33881000
45.7,2,10,15,2012,12,Восток,3.31,1,1,0,1,2.01,2.16,3.61,9087000
42.0,1,20,25,2005,19,Центр,2.47,1,1,0,0,2.06,5.86,4.24,17748000
105.1,4,22,30,2004,20,Север,7.19,0,1,0,0,3.36,5.76,9.33,28659000
76.4,3,3,6,2002,22,Юг,3.73,0,1,1,0,4.07,3.73,3.16,12675000
45.8,2,6,10,2004,20,Запад,2.63,1,1,1,0,3.17,5.54,8.7,14707000
72.7,2,6,14,2020,4,Восток,2.56,0,1,0,1,3.52,3.61,5.15,14886000
44.2,1,21,21,1961,63,Запад,1.54,1,1,0,0,1.93,2.75,8.88,14255000
103.6,3,2,5,1966,58,Центр,1.18,0,1,0,0,2.45,3.79,7.08,44220000
102.0,3,18,24,1982,42,Запад,1.78,0,1,1,0,1.07,7.17,7.14,34098000
82.5,3,23,30,1980,44,Пригород,43.52,0,1,1,0,3.43,3.14,5.28,6639000
77.1,3,2,11,1981,43,Юг,6.73,1,1,1,0,1.19,3.29,8.43,13073000
134.9,4,12,17,2008,16,Пригород,32.22,1,1,1,0,0.11,4.91,2.69,12550000
66.7,2,22,29,1997,27,Восток,3.15,0,1,1,0,4.68,6.05,9.09,13008000
41.6,1,5,13,2023,1,Запад,2.17,0,1,1,1,1.6,5.9,6.44,13623000
79.8,3,20,29,1984,40,Восток,6.13,0,1,1,0,1.06,0.26,4.5,16910000
153.6,5,7,10,1989,35,Восток,20.1,0,1,0,0,1.41,5.53,9.83,32531000
44.4,1,24,24,2023,1,Юг,9.26,1,1,0,1,1.72,3.66,8.65,7219000
57.7,2,16,23,2015,9,Центр,4.09,0,1,1,1,2.43,4.24,7.77,25552000
78.8,3,20,21,1998,26,Восток,14.38,0,1,1,0,0.44,4.54,2.88,15205000
65.3,2,1,1,2002,22,Запад,3.47,0,0,0,0,0.36,5.88,9.74,21490000
45.0,2,1,7,2016,8,Север,0.52,0,1,1,1,1.54,6.67,7.48,11672000
104.5,3,17,26,1998,26,Юг,7.79,1,1,0,0,1.55,5.21,6.13,19278000
168.7,6,1,9,1983,41,Восток,1.67,0,1,0,0,0.68,4.55,9.23,33086000
72.1,2,21,29,2015,9,Север,6.73,0,1,0,1,2.08,3.05,1.79,18008000
46.4,2,20,22,2001,23,Север,10.76,1,1,0,0,1.49,1.19,1.56,11790000
35.9,1,13,18,1980,44,Восток,12.25,0,1,1,0,0.23,7.67,5.72,7200000
73.9,2,9,15,2000,24,Юг,2.87,1,1,0,0,4.44,3.75,0.76,12384000
103.7,3,15,24,1995,29,Пригород,38.06,0,1,1,0,4.44,4.57,6.71,9593000
80.6,3,3,11,2018,6,Пригород,42.94,0,1,1,1,1.12,6.03,2.56,7194000
